117	30	3402	69
384	0	86	69
86	54	45	69
1093	4	208	69
264	7	111	69
29	6	81	69
119	2	17	69
316	0	1	69
103	7	506	69
1111	3	0	69
2	10	319	69
2	2	467	69
2	2	9	69
122	12	1093	69
16	14	32	69
12	2	6	69
421	1	2289	69
4742	0	1	69
51	13	115	69
43	5	51	69
2334	2	2	69
19	11	17	69
213	0	1804	69
1171	9	3	69
14	2	1	69
140	21	5266	69
17	24	214	69
208	1	1093	69
166	0	30	69
26	7	14	69
2451	2	440	69
385	6	364	69
4	0	0	69
5837	11	5905	69
785	1	26	69
631	5	854	69
141	4	11	69
14	1	26	69
568	6	2	69
37	1	29	69
7	14	11	69
562	5	1451	69
30	5	1109	69
52	5	677	69
26	1	14	69
29	1	37	69
589	2	6697	69
1116	1	1620	69
354	33	1	69
326	11	2	69
13	57	4	69
29	37	723	69
3	15	826	69
3897	0	2656	69
112	2	173	69
16	3	469	69
959	25	2	69
305	33	1825	69
570	3	517	69
211	2	362	70
13	0	0	70
255	14	165	70
3971	4	732	70
351	2	36	70
1178	2	164	70
264	4	506	70
3745	70	687	70
418	0	7	70
3971	7	23	70
431	8	826	70
35	3	73	70
248	14	1	70
213	2	3	70
362	6	211	70
2270	18	6905	70
117	25	1237	70
0	4	30	70
248	0	26	70
704	0	57	70
2	61	324	70
2279	146	25	70
1712	71	394	70
122	0	61	70
18	6	65	70
1717	0	1793	70
403	4	196	70
122	12	1093	70
815	0	57	70
6	19	12	70
158	1	6	70
46	5	41	70
1116	12	1620	70
2890	0	181	70
4	0	129	70
160	2	3	70
271	4	202	70
4599	0	0	70
106	14	2	70
148	122	1	70
162	0	811	70
111	106	220	70
791	6	1022	70
156	36	237	70
47	37	616	70
2168	0	454	70
51	3	43	70
394	34	579	70
680	7	9	70
95	16	5	70
46	16	88	70
137	6	140	70
450	2	2943	70
2	26	9	70
30	5	0	70
46	46	58	70
1259	0	5102	70
148	3	1	70
3010	12	4001	70
2280	0	6945	70
41	7	64	70
1212	7	9	70
209	14	31	70
665	70	687	70
187	10	1210	70
2	2	1676	70
17	65	1045	70
7	57	34	70
3941	94	0	70
9	2	2	70
1421	32	3	70
6	1	158	70
4	3	5	70
367	0	1995	70
143	0	20	70
124	2	1389	70
88	46	58	70
49	11	409	70
5	5	6	70
2268	0	196	70
5	16	95	70
12	1	6	70
132	0	1825	70
561	7	2463	70
437	6	146	70
12	1	71	70
2	14	9	70
207	0	26	70
89	11	1014	70
1362	0	29	70
26	4	1	70
3745	2	665	70
4	2	96	70
145	5	414	70
19	30	17	70
510	24	42	70
13	19	4	70
540	24	2282	70
1041	29	121	70
411	2	502	70
769	8	173	70
9	30	2	70
65	55	31	70
142	0	1	70
748	11	104	70
151	9	119	70
104	0	748	70
75	3	7	70
9	2	90	70
4	1	13	70
570	3	7	70
121	3	2784	70
9	20	473	70
4435	9	978	70
12	13	6	70
732	5	3971	70
202	5	271	70
165	6	16	70
2	92	807	70
2467	0	360	70
720	2	336	70
4	19	13	70
124	18	572	70
12	0	38	70
4611	2	282	70
196	5	403	70
416	1	1	70
3963	7	2457	70
23	81	0	70
6	13	12	70
41	4	46	70
2700	12	2230	70
1	8	26	70
51	4	43	70
166	0	5456	70
247	39	57	70
170	0	5511	70
1	5	26	70
45	0	20	70
42	42	200	70
250	18	55	70
20	8	0	70
43	5	51	70
274	1	98	70
6	1	12	70
149	0	86	70
19	0	3936	70
97	0	67	70
2107	3	153	70
4	0	96	70
413	84	2	70
841	8	370	70
26	3	1	70
592	0	79	70
2107	1	1627	70
16	14	36	70
1210	10	187	70
1	1	416	70
45	6	108	70
45	0	876	70
26	1	1	70
34	2	3655	70
1	3	148	70
1093	12	122	70
149	0	45	70
506	5	264	70
97	0	602	70
160	2	4246	70
54	21	3447	70
24	11	15	70
59	9	137	70
152	9	8	70
1	28	130	70
152	0	89	70
5	3	7	70
138	11	117	70
287	50	54	70
19	2	17	70
250	6	6384	70
4554	0	5957	70
121	3	30	70
646	6	2288	70
468	6	1001	70
675	3	5	70
29	46	723	70
6	4	5	70
71	1	12	70
310	0	457	70
6534	0	755	70
383	36	1125	70
3	22	431	70
2771	2	208	70
7	17	34	70
115	13	51	70
5910	2	1895	70
4001	12	3010	70
19	18	184	70
2102	0	392	70
12	12	6	70
1	1	26	70
119	2	17	70
1	5	1440	70
272	19	3937	70
379	0	18	70
34	17	7	70
34	57	7	70
13	1	4	70
47	3	3	70
71	19	12	70
1440	4	1	70
2	2	194	70
1534	6	810	70
0	81	23	70
1627	1	2107	70
414	4	145	70
1620	12	1116	70
98	1	274	70
1359	58	10	70
152	155	89	70
3	49	963	70
2204	0	218	70
42	0	8	70
1060	2	603	70
2230	12	2700	70
12	0	6	70
4875	20	3402	70
12	19	71	70
7	3	5	70
444	30	392	70
6	12	12	70
367	0	169	70
23	16	0	70
3	2	61	70
1014	10	89	70
84	24	336	70
220	114	111	70
51	13	115	70
180	9	3494	70
19	67	119	70
2613	102	57	70
26	3	14	70
97	125	2246	70
415	39	49	70
1793	0	1717	70
635	9	359	70
20	9	0	70
12	19	6	70
130	25	481	70
3937	19	272	70
74	0	7065	70
51	72	16	70
1541	0	0	70
29	8	4009	70
29	6	81	70
160	14	3	70
207	9	600	70
168	8	42	70
675	3	1086	70
225	89	3	70
1335	0	23	70
3	2	124	70
25	52	1	70
502	0	273	71
44	53	3	71
83	11	254	71
0	20	20	71
25	0	11	71
26	4	1	71
84	4	6	71
1783	1	3385	71
41	1	46	71
222	32	599	71
701	24	26	71
19	18	184	71
14	0	10	71
529	3	817	71
1	17	8	71
22	0	1	71
1688	7	4045	71
39	8	173	71
1512	2	3358	71
45	0	86	71
774	0	103	71
4	1	79	71
344	10	15	71
3	75	1100	71
996	4	1	71
197	0	252	71
570	1	517	71
488	14	30	71
148	16	1	71
22	1	4	71
211	1	1469	71
781	7	2002	71
173	11	107	71
22	4	63	71
5573	0	23	71
166	7	1	71
51	4	43	71
55	3	38	71
0	2	229	71
20	8	2626	71
785	14	117	71
5	1	34	71
4	3	5	71
4	22	235	71
6	13	12	71
812	10	3076	71
47	6	3	71
769	8	107	71
488	0	20	71
111	11	104	71
1716	21	471	71
197	2	9	71
167	68	522	71
19	2	17	71
47	3	3	71
74	11	81	71
143	0	430	71
3857	11	399	71
112	2	5	71
236	1	13	71
769	10	37	71
46	1	41	71
140	8	137	71
22	8	382	71
2467	0	360	71
1178	2	3418	71
1	15	148	71
5	4	7	71
1	2	58	71
1	17	148	71
1025	7	4322	71
3	2	47	71
6	3	12	71
46	46	58	71
231	0	3082	71
4	4	5	71
1316	8	26	71
34	1	5	71
2352	11	750	71
517	1	570	71
84	1	4	71
4	5	84	71
107	155	173	71
183	0	332	71
1380	0	385	71
2156	18	314	71
5	5	4	71
17	1	19	71
1	1	148	71
1670	7	86	71
4	3	79	71
8	17	1	71
19	1	17	71
3	67	47	71
105	27	4865	71
0	7	5	71
1800	29	172	71
99	28	2702	71
150	3	122	71
54	11	99	71
347	2	0	71
1738	8	173	71
26	0	1	71
167	10	15	71
2204	0	218	71
21	19	12	71
902	39	29	71
7043	18	3556	71
21	3	12	71
26	1	14	71
13	2	229	71
6	5	84	71
12	2	6	71
425	10	2875	71
2800	0	1	71
1305	0	36	71
20	3	46	71
117	66	89	71
1	16	148	71
12	13	6	71
1639	10	2	71
435	18	0	71
244	0	269	71
209	14	31	71
27	1	4	71
272	19	540	71
55	2	273	71
44	6	3	71
540	19	272	71
1664	0	43	71
680	65	2	71
0	0	30	71
2273	0	289	71
0	2	30	71
517	4	7	71
0	1	30	71
52	0	76	71
263	8	1056	71
1789	1	3650	71
570	12	517	71
5	12	7	71
22	14	54	71
1	5	996	71
4	5	79	71
797	0	708	71
24	51	3921	71
231	2	3082	71
1399	0	8	71
3385	1	289	71
1444	7	1365	71
1063	11	409	71
49	0	409	71
1	5	26	71
851	3	30	71
1718	0	23	71
289	1	3385	71
17	74	1920	71
4013	1	321	71
254	68	522	71
42	0	8	71
106	20	2	71
7	57	5	71
4	3	7	71
35	3	73	71
84	3	4	71
39	9	37	71
206	8	26	71
121	2	1849	71
26	1	1	71
28	11	136	71
379	0	18	71
370	0	296	71
219	9	1	71
2734	18	70	71
41	4	46	71
107	28	769	71
2204	0	232	71
234	14	981	71
262	23	304	71
41	7	46	71
2851	7	2378	71
468	6	1001	71
71	2	12	71
4	1	27	71
708	0	797	71
640	0	43	71
2	2	9	71
2953	2	125	71
84	4	4	71
723	12	679	71
13	1	236	71
5	57	7	71
921	14	1646	71
5	15	0	71
4	0	5	71
148	1	1	71
13	0	0	71
88	46	58	71
4750	0	540	71
4	1	84	71
748	11	104	71
3097	2	674	71
1738	9	173	71
478	25	132	71
2851	5	2378	71
44	6	177	71
390	2	121	71
30	1	0	71
1	1	26	71
3	2	164	71
7	5	517	71
7	12	5	71
225	6	368	71
1191	61	1299	71
1049	2	75	71
6	7	84	71
0	29	30	71
1469	1	211	71
79	1	4	71
74	32	453	71
979	14	1348	71
26	3	1	71
24	82	15	71
103	7	5660	71
362	6	211	71
29	46	723	71
921	0	1646	71
7	5	570	71
754	0	143	71
79	4	4	71
1699	7	1922	71
43	5	51	71
292	2	3810	71
777	10	3484	71
2498	71	482	71
2	14	9	71
59	3	1150	71
3650	1	1789	71
80	3	1	71
233	6	482	71
7	5	5	71
214	74	1920	71
268	2	880	71
74	0	2019	71
562	17	120	71
248	0	1	71
430	9	143	71
484	1	4658	71
148	17	1	71
9	85	136	71
679	12	723	71
12	3	6	71
4	0	84	71
484	2	9	71
2542	6	627	71
206	8	144	71
63	5	22	71
708	0	28	71
4003	75	287	71
321	1	4013	71
4	12	79	71
5391	0	993	71
704	0	57	71
125	2	120	71
1727	18	5474	71
48	0	9	71
79	0	4	71
373	14	55	71
27	135	129	71
540	8	137	71
14	3	1	71
120	17	562	71
2585	11	192	71
570	4	7	71
2875	11	425	71
313	11	1228	71
79	12	4	71
41	0	1019	71
12	19	21	71
65	55	31	71
3	3	4110	71
146	14	901	71
506	7	57	71
517	12	570	71
723	0	29	71
570	0	5	71
46	3	20	71
4658	1	484	71
374	0	19	71
124	2	3	71
244	3	1282	71
4	7	84	71
86	54	45	71
0	7	30	71
74	6	81	71
71	0	5	71
488	0	0	71
479	21	3	71
76	0	9	71
620	3	30	71
4	1	22	71
3385	1	1783	71
44	2	124	71
2378	4	2851	71
14	1	26	71
1614	0	47	71
44	20	3	71
3097	14	674	71
46	5	41	71
4865	27	105	71
167	68	15	71
54	11	1284	71
23	0	741	71
324	9	9	71
602	20	997	71
12	1	6	72
2168	0	454	72
657	7	8	72
1458	19	183	72
2258	1	26	72
158	7	130	72
1458	92	24	72
3	8	2148	72
105	1	32	72
742	22	3	72
742	0	3888	72
0	0	157	72
17	9	119	72
3966	8	2259	72
1512	2	3358	72
21	3	12	72
51	4	43	72
38	0	625	72
452	31	360	72
12	1	21	72
26	1	2258	72
107	8	2975	72
1	30	701	72
26	4	1	72
3	26	5297	72
87	10	8	72
6	3	12	72
99	26	389	72
79	4	4	72
84	4	4	72
31	2	25	72
148	1	1	72
2904	2	2578	72
334	0	1656	72
1332	1	25	72
157	32	0	72
4	5	79	72
579	28	99	72
51	1	469	72
935	4	0	72
69	16	15	72
334	1	24	72
2851	0	1070	72
12	12	6	72
4	0	84	72
107	28	769	72
1060	1	0	72
12	1	1332	72
0	15	157	72
1745	1	1028	72
186	82	78	72
1215	3	3	72
83	21	254	72
23	18	30	72
562	5	1451	72
28	11	2	72
1028	12	1745	72
332	6	769	72
6	12	12	72
25	2	57	72
332	6	107	72
4	1	79	72
1	6	701	72
1920	0	1418	72
26	7	1	72
289	9	2913	72
72	3	131	72
13	2	229	72
424	10	3121	72
131	3	14	72
171	1	25	72
1950	0	0	72
20	9	0	72
1953	7	75	72
13	23	229	72
59	1	84	72
176	0	764	72
24	82	15	72
7	1	5	72
1878	2	2188	72
352	4	2949	72
4	1	84	72
59	7	84	72
3121	36	424	72
12	3	6	72
99	28	2702	72
25	1	1332	72
158	0	2746	72
0	1	30	72
4	7	84	72
1670	7	86	72
18	2	452	72
6	1	12	72
2539	1	983	72
247	11	37	72
12	1	25	72
1332	1	171	72
1907	54	1111	72
12	1	171	72
83	11	15	72
983	1	2539	72
526	4	43	72
84	0	25	72
84	1	59	72
93	6	92	72
213	42	3	72
2949	5	352	72
4	5	84	72
598	1	39	72
2804	0	182	72
273	6	55	72
21	19	12	72
5142	0	3291	72
6	27	12	72
4435	80	3018	72
30	1	0	72
705	0	1920	72
2944	3	325	72
469	1	51	72
1	12	26	72
95	4	5	72
174	25	589	72
171	1	1332	72
166	6	121	72
30	5	5227	72
22	7	54	72
1013	21	45	72
101	6	1410	72
302	0	34	72
0	1	1060	72
86	11	20	72
2191	0	24	72
283	6	365	72
3	41	56	72
130	2	391	72
21	13	12	72
1044	2	92	72
11	3	5	72
60	42	162	72
103	1	704	72
21	1	12	72
107	20	37	72
3320	0	222	72
2542	6	627	72
7	2	5	72
987	26	874	72
73	15	0	72
59	3	1150	72
759	2	284	72
1317	20	162	72
39	0	129	72
0	5	935	72
29	9	723	72
3291	8	5142	72
2259	8	3966	72
2078	0	594	72
1	3	148	72
248	14	1	72
144	23	600	72
570	0	5	72
5227	4	30	72
0	7	30	72
6	19	12	72
12	13	21	72
2904	74	2168	72
39	1	598	72
42	0	8	72
5460	62	37	72
517	0	7	72
0	4	30	72
4	27	79	72
2507	1	2982	72
568	2	2	72
25	1	171	72
1048	0	0	72
29	46	723	72
43	5	51	72
88	8	42	72
2	2	48	72
466	0	61	72
579	31	394	72
51	75	43	72
20	14	0	72
148	17	1	72
173	11	107	72
0	4	935	72
30	6	121	72
7	12	5	72
99	26	1712	72
509	1	84	72
5	1	7	72
1189	6	3	72
32	1	105	72
42	9	58	72
137	23	140	72
43	5	526	72
1028	1	1745	72
735	0	36	72
12	3	21	72
6001	3	672	72
394	11	579	72
3	9	164	72
29	37	723	72
19	44	17	72
23	15	30	72
188	9	3	72
15	16	69	72
25	1	12	72
1332	1	12	72
149	0	108	72
3403	3	753	72
1745	12	1028	72
84	1	509	72
4742	0	1	72
146	23	2112	72
1451	4	562	72
5	12	7	72
517	1	570	72
123	16	843	72
12	19	21	72
1	1	148	72
579	28	2702	72
3	22	102	72
1458	3	24	72
107	24	769	72
100	29	1779	72
2982	1	2507	72
32	6	1949	72
133	0	8	72
4262	23	646	72
659	6	108	72
0	2	30	72
606	0	1636	72
517	0	5	72
8	11	87	72
1	5	26	72
150	7	61	72
49	0	253	72
51	8	43	72
354	33	1	72
570	4	7	72
1259	6	2746	72
108	10	441	72
84	1	4	72
935	5	0	72
12	19	6	72
12	27	6	72
26	12	1	72
17	77	20	72
148	3	1	72
506	0	2402	72
29	14	723	72
171	1	12	72
1128	18	140	72
1	16	148	72
19	18	17	72
50	30	2464	72
16	37	36	72
3904	19	219	72
5	6	365	72
1	17	148	72
498	2	2	72
292	2	3810	72
390	3	30	72
120	6	559	72
7	5	570	72
1	1	26	72
0	6	6006	72
25	2	37	72
5	3	11	72
51	0	43	72
416	7	6575	72
2	2	9	72
1317	153	162	72
52	32	2	72
4686	3	1	72
704	1	103	72
79	1	4	72
0	8	30	72
111	7	173	72
570	1	517	72
3031	0	332	72
2512	7	164	72
1362	0	29	72
11	3	0	72
13	0	229	72
1953	2	75	72
1970	10	99	72
73	8	35	72
123	76	843	72
5	5	95	72
26	0	1	72
2961	6	298	72
2207	0	685	72
149	0	45	72
24	1	334	72
1116	0	338	72
6	0	1084	72
354	0	392	72
219	19	3904	72
30	5	0	72
26	1	1	72
79	27	4	72
1620	3	1116	72
6272	0	579	72
183	19	1458	72
3	21	225	73
617	24	38	73
71	1	153	73
26	2	3940	73
62	3	0	73
1599	0	273	73
251	2	2	73
12	12	6	73
3	48	56	73
20	119	607	73
606	1	194	73
183	19	0	73
570	4	7	73
1988	1	2834	73
0	2	30	73
903	5	1455	73
102	11	4986	73
286	4	0	73
116	16	10	73
131	3	1	73
46	46	58	73
618	75	9	73
6472	10	1775	73
44	20	3	73
9	0	136	73
362	14	211	73
7	5	570	73
168	4	0	73
456	21	31	73
241	2	76	73
29	6	81	73
12	19	21	73
14	1	494	73
3	41	2538	73
698	3	23	73
18	2	452	73
362	6	211	73
58	79	219	73
38	0	6	73
1195	3	14	73
0	7	168	73
2168	0	454	73
107	10	3297	73
99	2	1486	73
260	0	223	73
116	5	27	73
2207	0	685	73
15	0	305	73
51	75	43	73
44	6	3	73
5500	0	646	73
0	5	4	73
67	7	24	73
182	10	37	73
1317	0	2950	73
843	3	123	73
255	20	16	73
2352	11	750	73
88	6	4291	73
1511	1	711	73
371	3	1620	73
102	1	673	73
79	1	59	73
3	9	56	73
12	1	21	73
245	1	848	73
474	0	7	73
95	26	1	73
1621	3	5	73
12	27	21	73
6	0	137	73
1	4	0	73
1919	2	45	73
4250	12	2486	73
1	7	89	73
21	1	12	73
247	11	37	73
37	41	107	73
707	0	420	73
361	0	124	73
73	37	753	73
1335	0	1460	73
13	3	175	73
5	5	4	73
0	19	183	73
20	15	691	73
138	66	1	73
152	8	157	73
607	2	2417	73
6	28	12	73
76	6	2	73
26	4	1	73
84	1	269	73
260	0	29	73
193	6	60	73
2	92	9	73
4	4	5	73
648	0	629	73
84	4	4	73
135	3	62	73
3403	3	753	73
12	13	21	73
283	6	365	73
334	0	129	73
10	11	1824	73
3	3	47	73
791	6	438	73
4986	11	102	73
7	0	141	73
76	13	2	73
1116	3	1620	73
15	28	1825	73
490	0	117	73
9	40	2	73
438	21	791	73
1235	0	36	73
1	5	26	73
37	11	107	73
3521	10	810	73
28	11	2	73
5657	2	137	73
987	0	41	73
7	1	517	73
320	50	225	73
221	48	1279	73
3297	11	107	73
221	0	38	73
0	5	1	73
62	3	5	73
4934	26	68	73
41	7	103	73
691	15	20	73
59	1	79	73
1411	0	24	73
51	4	43	73
7	3	0	73
561	15	2463	73
20	5	4	73
29	46	723	73
121	3	30	73
21	13	12	73
7	13	0	73
21	27	12	73
39	3	12	73
19	8	119	73
86	11	20	73
106	2	2	73
2277	1	669	73
4	3	0	73
1925	0	2989	73
6	1	12	73
1531	2	190	73
30	2	23	73
707	9	2	73
6	27	12	73
361	0	44	73
12	1	6	73
42	0	8	73
140	9	21	73
188	57	843	73
263	8	3	73
234	13	189	73
207	8	686	73
12	27	6	73
8	13	1	73
3	41	44	73
283	18	365	73
1469	6	211	73
4934	2	84	73
4	7	84	73
29	14	723	73
43	5	51	73
357	10	64	73
10	6	4907	73
59	3	781	73
27	4	116	73
6	2	784	73
44	2	3	73
4	5	79	73
4	4	20	73
1375	0	735	73
2207	0	529	73
97	3	363	73
723	9	29	73
194	2	9	73
717	0	1137	73
1455	4	903	73
88	46	58	73
73	15	0	73
6340	90	237	73
84	1	4	73
216	0	25	73
1	13	8	73
269	1	84	73
1533	0	54	73
1310	0	223	73
1676	50	2	73
2168	16	454	73
0	9	20	73
0	5	286	73
0	2	5	73
38	1	6	73
25	1	39	73
4	1	84	73
30	60	170	73
71	3	50	73
38	0	269	73
750	17	120	73
252	0	1038	73
884	6	172	73
6	19	12	73
140	9	6	73
165	8	16	73
9	40	136	73
152	9	173	73
13	3	849	73
12	19	6	73
5274	1	3248	73
188	11	3	73
711	1	1511	73
12	0	6	73
0	3	7	73
50	16	0	73
138	8	382	73
39	1	25	73
30	6	99	73
669	1	2277	73
176	2	18	73
701	24	26	73
664	0	335	73
27	3	116	73
2108	0	19	73
1120	0	9	73
21	0	1	73
4	3	20	73
50	37	351	73
0	69	30	73
1245	0	2410	73
517	1	7	73
3248	1	5274	73
4	7	202	73
59	3	528	73
106	0	9	73
122	0	61	73
112	47	3580	73
84	0	464	73
494	1	14	73
2312	0	74	73
4	5	84	73
153	1	71	73
371	3	338	73
2012	2	17	73
99	8	579	73
59	3	73	73
6	3	12	73
779	2	99	73
26	2	353	73
137	23	140	73
2486	12	4250	73
504	3	61	73
99	28	2702	73
38	0	313	73
4	4	0	73
127	24	64	73
4	3	84	73
2	2	9	73
74	0	1684	73
295	0	10	73
84	0	25	73
4077	0	791	73
892	4	18	73
18	5	892	73
75	3	7	73
361	8	124	73
13	3	10	73
6	1	38	73
1541	38	0	73
838	0	104	73
13	3	27	73
206	8	1	73
62	56	7	73
7	0	5	73
20	20	0	73
14	0	10	73
10	16	116	73
1541	20	0	73
273	6	1156	73
12	0	21	73
12	28	6	73
0	13	7	73
20	6	45	73
62	3	135	73
21	19	12	73
2834	1	1988	73
1620	3	1116	73
753	38	73	73
79	4	4	73
6	12	12	73
2310	15	798	73
24	0	1797	73
206	8	26	73
34	15	311	73
120	17	750	73
848	1	245	73
679	0	29	73
194	1	606	73
907	0	269	73
12	12	21	73
1994	6	1281	73
21	12	12	73
176	0	18	73
13	3	485	73
1290	0	326	73
275	0	1580	73
230	0	66	73
1317	20	60	73
194	2	205	73
30	0	0	73
295	0	220	73
0	16	50	73
184	10	17	73
931	0	13	73
19	18	17	73
12	3	6	73
10	62	424	73
37	6	2123	73
0	5	168	73
81	10	74	73
338	0	1116	73
442	8	6	73
673	1	102	73
339	1	37	74
118	3	10	74
133	3	200	74
4	1	22	74
109	1	168	74
1982	0	43	74
13	5	168	74
26	4	1	74
4	4	0	74
149	0	1744	74
28	11	2	74
2313	8	438	74
6	13	12	74
131	1	14	74
1	5	26	74
892	4	18	74
12	27	21	74
20	6	143	74
131	3	14	74
488	0	0	74
168	4	13	74
84	0	464	74
0	5	4	74
935	77	30	74
357	10	64	74
377	39	15	74
168	1	109	74
158	0	129	74
14	1	131	74
4	2	502	74
45	0	20	74
10	17	5	74
34	17	7	74
13	1	168	74
38	27	21	74
528	8	912	74
27	0	10	74
1620	17	1116	74
753	38	73	74
18	5	892	74
20	20	0	74
21	1	38	74
112	0	1	74
350	2	633	74
152	8	168	74
1857	0	357	74
14	8	6	74
253	6	242	74
2633	9	0	74
84	1	4	74
21	19	625	74
6	80	12	74
10	6	713	74
37	1	339	74
5	17	10	74
707	8	28	74
566	31	972	74
1	5	131	74
14	4	1	74
137	0	6	74
12	1	6	74
121	3	30	74
625	19	21	74
134	6	470	74
259	0	227	74
47	9	3	74
1560	10	3613	74
12	27	6	74
4	3	0	74
63	1	109	74
4514	0	2748	74
5	37	7	74
26	1	3099	74
354	0	785	74
442	8	21	74
70	5	1344	74
1	14	235	74
144	0	1	74
6	27	38	74
69	3	1	74
30	0	166	74
131	0	1	74
510	1	133	74
22	1	4	74
31	10	18	74
468	0	3645	74
45	6	279	74
38	27	12	74
59	3	73	74
354	9	1	74
2168	0	454	74
38	27	6	74
131	4	1	74
118	3	27	74
338	0	1116	74
2588	2	1	74
3613	10	1560	74
18	43	31	74
412	0	15	74
131	22	1	74
3	8	275	74
42	4	1	74
21	27	12	74
753	3	14	74
3	26	1759	74
1912	0	70	74
1311	0	0	74
10	6	2347	74
256	12	464	74
4	1	84	74
69	3	14	74
1346	0	8	74
88	46	58	74
166	30	121	74
133	1	510	74
6	1	12	74
79	3	24	74
412	0	1	74
119	41	17	74
15	14	235	74
361	0	124	74
1	5	42	74
140	24	137	74
3	9	1400	74
6	27	12	74
6104	0	57	74
14	0	1	74
689	7	276	74
753	3	1	74
5	8	0	74
6	14	12	74
112	15	502	74
1	5	14	74
7	5	4	74
4	4	7	74
3	123	164	74
12	17	6	74
38	1	21	74
12	27	38	74
6	0	1	74
1344	4	70	74
44	6	3	74
46	46	58	74
821	13	3822	74
109	1	63	74
166	18	121	74
168	1	13	74
3475	3	1	74
570	4	7	74
173	2	112	74
14	3	26	74
12	13	6	74
21	27	38	74
1982	4	43	74
79	2	24	74
3099	1	26	74
44	20	3	74
7	17	34	74
20	8	0	74
43	5	1982	74
283	6	365	74
42	30	8	74
482	10	64	74
26	3	14	74
7	5	570	74
0	2	30	74
0	69	30	74
6	17	12	74
464	12	256	74
1067	0	1251	74
463	0	4	74
1116	17	1620	74
59	3	371	74
12	80	6	74
387	0	61	75
214	1	1268	75
4	52	137	75
2228	1	1268	75
273	0	1156	75
409	21	243	75
102	24	47	75
3246	3	70	75
148	5	301	75
379	0	578	75
87	10	400	75
54	11	187	75
810	2	4094	75
4	1	22	75
20	2	384	75
2887	31	89	75
931	11	30	75
38	12	598	75
711	0	88	75
0	8	30	75
15	14	235	75
1698	4	66	75
206	2	144	75
107	13	4955	75
1653	14	2104	75
1268	1	214	75
18	6	31	75
5	3	11	75
2136	8	55	75
6	19	12	75
1982	0	43	75
0	17	5	75
66	5	1698	75
6	13	12	75
12	2	6	75
1425	7	716	75
4272	13	46	75
5	12	0	75
244	0	103	75
238	8	89	75
14	0	1	75
187	10	134	75
12	19	6	75
158	0	129	75
10	16	70	75
1311	0	0	75
5	12	7	75
575	9	1017	75
26	4	1	75
422	3	617	75
8	29	1	75
1194	0	1379	75
6	8	22	75
756	0	234	75
1	14	235	75
12	1	6	75
1193	1	25	75
639	2	589	75
206	8	144	75
6922	2	129	75
5	3	7	75
2843	0	2819	75
0	12	5	75
206	2	14	75
74	30	81	75
785	0	1	75
380	8	282	75
166	18	121	75
31	10	18	75
1268	1	2228	75
35	8	129	75
7	12	5	75
1	5	26	75
234	14	1859	75
3568	0	234	75
70	16	10	75
4110	6	3	75
166	18	3665	75
5	17	0	75
243	21	409	75
343	0	35	75
1504	26	617	75
10	18	30	75
189	9	234	75
273	6	1156	75
29	46	723	75
86	11	20	75
46	13	4272	75
39	59	8	75
1397	7	20	75
166	18	30	75
1037	0	35	75
5	3	0	75
3	8	154	75
131	4	1	75
11	3	5	75
1000	2	396	75
21	19	12	75
154	10	3	75
438	10	791	75
1449	0	2345	75
21	8	22	75
4118	20	305	75
325	10	3	75
134	11	187	75
184	48	17	75
22	1	4	75
45	21	108	75
12	0	38	75
301	4	148	75
4955	13	107	75
18	43	31	75
25	1	1193	75
4118	96	15	75
598	12	38	75
1798	3	56	75
906	4	15	75
206	1	144	75
1381	7	530	75
851	0	30	75
2542	6	627	75
12	19	21	75
12	13	6	75
1	15	69	75
578	113	18	75
6	1	12	75
1	5	131	75
332	0	769	75
74	35	3718	75
15	5	906	75
1	7	26	75
144	1	206	75
166	18	3665	76
638	23	9	76
110	14	16	76
14	3	26	76
96	19	12	76
1282	0	96	76
594	16	1349	76
3204	0	390	76
446	1	78	76
32	6	16	76
374	0	214	76
1	5	26	76
214	1	2012	76
725	0	5	76
60	8	925	76
134	0	54	76
11	12	5	76
26	4	1	76
610	1	4744	76
2012	1	214	76
606	1	9	76
2	10	319	76
1172	3	0	76
4999	0	1	76
221	18	34	76
1581	0	73	76
71	0	5	76
12	19	6	76
6	19	12	76
2894	67	36	76
75	1	118	76
7	5	4	76
37	6	769	76
166	18	30	76
759	7	651	76
162	6	60	76
4744	1	610	76
69	16	15	76
228	2	9	76
308	0	834	76
1000	2	396	76
9	2	2	76
158	4	24	76
438	125	1834	76
5	12	11	76
315	4	679	76
1992	9	1574	76
725	0	11	76
4	4	0	76
104	0	43	76
85	24	68	76
1017	149	3460	76
45	0	20	76
679	5	315	76
83	6	1552	76
3704	26	114	76
83	11	174	76
411	0	227	76
333	8	164	76
2861	20	82	76
4768	14	667	76
22	1	4	76
3165	21	2	76
115	29	16	76
207	0	1	76
84	2	24	76
53	18	1760	76
477	5	648	76
118	1	75	76
709	11	1853	76
9	1	606	76
13	0	0	76
112	20	22	76
2502	0	253	76
581	54	36	76
24	5	158	76
187	10	134	76
1581	0	29	76
21	19	38	76
144	0	1	76
230	0	66	76
0	8	30	76
2542	6	627	76
74	175	29	76
1323	12	113	76
1810	17	1044	76
1251	11	1386	76
332	0	769	76
30	6	696	76
88	5	2639	76
72	3	643	76
925	1	1404	76
45	18	279	76
21	8	22	76
675	4	5	76
237	2	156	76
16	14	110	76
5544	11	17	76
59	3	371	76
4	3	22	76
